ID Code,Supplier,Fragrance Name,Base,Signal Word,CLP Data,Contains,Warning,Pictogram
SP1072,Scent Perfique,Black Orchid Raspberry & Lemon,10% NH,,,"1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone, Benzyl salicylate, Linalool, alphaHexylcinnamaldehyde",,
SP1073,Scent Perfique,Black Oud Conc,10% NH,Warning,H317,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl) ethanone, 4-tert-Butylcyclohexyl acetate; 1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl) ethanone, 4-tert-Butylcyclohexyl acetate) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains Acetyl cedrene, Formaldehyde cyclododecyl ethyl acetal",May cause an allergic skin reaction.,GHS07
SP1074,Scent Perfique,Black Pepper,10% NH,,H412,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, Acetyl cedrene, Citral, Linalool, d-Limonene, dl-Citronellol, omega-Pentadecalactone",Harmful to aquatic life with long lasting effects.,
SP1075,Scent Perfique,Black Pomegranate,10% NH,Warning,H317,"1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone; 1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains Eugenol",May cause an allergic skin reaction.,GHS07
SP1076,Scent Perfique,Black Pomegranate Conc,10% NH,Warning,H317,"1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone, Hydroxyisohexyl-3-cyclohexene-carboxaldehyde; 1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone, Hydroxyisohexyl-3-cyclohexene-carboxaldehyde) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains 1-(2,6,6Trimethylcyclohexa-1,3-dienyl)-2-buten-1one, Eugenol, d-Limonene, delta-1-(2,6,6Trimethyl-3-cyclohexen-1-yl)-2-buten-1one",May cause an allergic skin reaction.,GHS07
SP1077,Scent Perfique,Black Raspberry & Vanilla,10% NH,,,"d-Limonene, d-Limonene",,
SP1078,Scent Perfique,Black Rose Conc,10% NH,Warning,"H317, H412","1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone; 1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone) Warning: May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects. Do not handle until all safety precautions have been read and understood. Contains 3-Methyl-5cyclopentadecen-1-one, Benzyl salicylate, Hydroxycitronellal, Linalool, alphaHexylcinnamaldehyde",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
SP1079,Scent Perfique,Black Tea & Jasmin,10% NH,Warning,H317,"1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone; 1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains (1S,2R,5S,7R,8R)-8METHOXY-2,6,6,8TETRAMETHYLTRICY CLO[5.3.1.0^{1,5}] UNDECANE, Eugenol, Linalool",May cause an allergic skin reaction.,GHS07
SP1080,Scent Perfique,Black To Black Intense,10% NH,Warning,"H317, H412","1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone; 1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone) Warning: May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects. Do not handle until all safety precautions have been read and understood. Contains (1S,2R,5S, 7R,8R)-8METHOXY-2,6,6,8TETRAMETHYLTRICY CLO[5.3.1.0^{1,5}] UNDECANE, 3-Methyl-5-cyclopentadecen-1-one, Benzyl salicylate, Coumarin, Hydroxycitronellal, alpha-iso-Methylionone, d-Limonene, omegaPentadecalactone",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
SP1081,Scent Perfique,Black Truffle & Tonka Bean,10% NH,,,"Benzyl salicylate, Hydroxycitronellal, Isolongifolene ketone, Linalool",,
SP1082,Scent Perfique,Black Velvet Intense,10% NH,,H412,"1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, Benzyl salicylate, Hydroxycitronellal, Linalool, Vetiveryl acetate, alpha-Hexylcinnamaldehyde, alpha-isoMethylionone, p-t-Butyl-alphamethylhydrocinnamic aldehyde",Harmful to aquatic life with long lasting effects.,
SP1083,Scent Perfique,Blackberries & Rhubarb Flower,10% NH,,H412,"Hydroxycitronellal, Linalool, d-Limonene",Harmful to aquatic life with long lasting effects.,
SP1084,Scent Perfique,Blackberry & Bay Leaf Conc,10% NH,Warning,H317,"1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone; 1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood",May cause an allergic skin reaction.,GHS07
SP1085,Scent Perfique,Blackberry Frost,10% NH,Warning,"H317, H412","alpha-Hexylcinnamaldehyde; alpha-Hexylcinnamaldehyde) Warning: May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects. Do not handle until all safety precautions have been read and understood. Contains 1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, 4-tertButylcyclohexyl acetate, Acetyl cedrene, Allyl phenoxyacetate, trans-p-Menthan-3one",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
SP1086,Scent Perfique,Blackberry Ylang Ylang,10% NH,,H412,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, Benzyl cinnamate, Benzyl salicylate, Linalool",Harmful to aquatic life with long lasting effects.,
SP1087,Scent Perfique,Blackcurrant Jam,10% NH,Warning,H317,"Ethyl methylphenylglycidate; Ethyl methylphenylglycidate) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains 1-(2,6,6Trimethylcyclohexa-1,3-dienyl)-2-buten-1one",May cause an allergic skin reaction.,GHS07
SP1088,Scent Perfique,Blackcurrant Liquorice,10% NH,Warning,H317,"4-tertButylcyclohexyl acetate, trans-Anethole; 4-tertButylcyclohexyl acetate, trans-Anethole) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains d-Limonene",May cause an allergic skin reaction.,GHS07
SP1089,Scent Perfique,Blanc,10% NH,Warning,H317,"1-(1,2,3,4,5,6,7,8-Octahydro2,3,8,8-tetramethyl-2-naphthalenyl) ethanone; 1-(1,2,3,4,5,6,7,8-Octahydro2,3,8,8-tetramethyl-2-naphthalenyl) ethanone) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains Acetyl cedrene, Hydroxycitronellal, Linalool, alpha-isoMethylionone, omega-Pentadecalactone",May cause an allergic skin reaction.,GHS07
SP1090,Scent Perfique,Blue Agava & Cacao,10% NH,Warning,H317,"1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone; 1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains Eugenol, Linalool, alpha-iso-Methylionone, d-Limonene",May cause an allergic skin reaction.,GHS07
SP1091,Scent Perfique,Blue Christmas,10% NH,,,"Ethyl methylphenylglycidate, Geraniol, Hexyl salicylate, d-Limonene",,
SP1092,Scent Perfique,Blue Hawaiian,10% NH,Warning,"H317, H412","dLimonene; dLimonene) Warning: May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects. Do not handle until all safety precautions have been read and understood. Contains Allyl cyclohexanepropionate, Coumarin, Geranyl acetate",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
SP1093,Scent Perfique,Blue Lotus,10% NH,,H412,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, Linalool, alphaHexylcinnamaldehyde, alpha-isoMethylionone, beta-Pinene, d-Limonene",Harmful to aquatic life with long lasting effects.,
SP1094,Scent Perfique,Bluebell & Wild Berries,10% NH,,,"1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, 2,4-Dimethyl-3cyclohexen-1-carboxaldehyde, Coumarin, Eugenol, Isoeugenol, Linalool, alpha-isoMethylionone, delta-1-(2,6,6-Trimethyl-3cyclohexen-1-yl)-2-buten-1-one, dl-Citronellol",,
SP1095,Scent Perfique,Bluebell Woods,10% NH,,,"4-tert-Butylcyclohexyl acetate, Cinnamyl alcohol, Linalool",,
SP1096,Scent Perfique,Blueberry & Vanilla,10% NH,,,"4-Hydroxy-2,5-dimethyl-3(2H)-furanone, Ethyl methylphenylglycidate, delta-1-(2,6,6Trimethyl-3-cyclohexen-1-yl)-2-buten-1one",,
SP1097,Scent Perfique,Bog Myrtle,10% NH,,,"Linalool, l-Limonene",,
SP1098,Scent Perfique,Bonfire Intense,10% NH,Warning,H317,"1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone, 6,7-Dihydro1,1,2,3,3-pentamethyl-4(5H)-indanone; 1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone, 6,7-Dihydro1,1,2,3,3-pentamethyl-4(5H)-indanone) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains 2-Methoxy-4methylphenol",May cause an allergic skin reaction.,GHS07
SP1099,Scent Perfique,Boulevard Walk Conc,10% NH,Warning,H317,"1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, Hydroxyisohexyl-3cyclohexene-carboxaldehyde; 1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, Hydroxyisohexyl-3cyclohexene-carboxaldehyde) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains 4-tertButylcyclohexyl acetate, Acetyl cedrene, Geranyl acetate, Hexyl salicylate, Linalool, Nopyl acetate, alpha-iso-Methylionone, dLimonene, p-t-Butyl-alphamethylhydrocinnamic aldehyde",May cause an allergic skin reaction.,GHS07
SP10100,Scent Perfique,Bouquet Of Flowers,10% NH,,H412,"Acetyl cedrene, Geranyl acetate, Hydroxycitronellal, dlCitronellol",Harmful to aquatic life with long lasting effects.,
SP10101,Scent Perfique,Brazilian Sol 68,10% NH,Warning,"H317, H412","1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone; 1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone) Warning: May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects. Do not handle until all safety precautions have been read and understood. Contains (1S,2R,5S,7R,8R)-8METHOXY-2,6,6,8TETRAMETHYLTRICY CLO[5.3.1.0^{1,5}] UNDECANE, Formaldehyde cyclododecyl ethyl acetal",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
SP10102,Scent Perfique,Bronze Wood & Leather,10% NH,,H412,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, Methyl 2,6,10trimethylcyclododeca-2,5,9-trien-1-yl ketone, d-Limonene",Harmful to aquatic life with long lasting effects.,
SP10103,Scent Perfique,Burning Broomstick,10% NH,Warning,H317,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl) ethanone, Acetyl cedrene; 1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl) ethanone, Acetyl cedrene) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains 3,5,6,6-Tetramethyl4-methyleneheptan-2-one, Coumarin, Eucalyptol, Linalool, alphaHexylcinnamaldehyde",May cause an allergic skin reaction.,GHS07
SP10104,Scent Perfique,Burning Cherry,10% NH,,H412,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, 4-tertButylcyclohexyl acetate, Benzyl salicylate, Coumarin, Hydroxycitronellal",Harmful to aquatic life with long lasting effects.,
SP10105,Scent Perfique,Buttery Croissant,10% NH,,,Benzyl salicylate,,
SP10106,Scent Perfique,Cafe,10% NH,Warning,"H317, H412","4-tert-Butylcyclohexyl acetate, Isoeugenol, Linalool; 4-tert-Butylcyclohexyl acetate, Isoeugenol, Linalool) Warning: May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects. Do not handle until all safety precautions have been read and understood. Contains (1S,2R,5S, 7R,8R)-8METHOXY-2,6,6,8TETRAMETHYLTRICY CLO[5.3.1.0^{1,5}] UNDECANE, 1-(1,2,3,4,5,6,7,8-Octahydro2,3,8,8-tetramethyl-2-naphthalenyl)ethanone, Coumarin, Eugenol",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
SP10107,Scent Perfique,Canabis Flower,10% NH,Warning,"H317, H412","Linalool; Linalool) Warning: May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects. Do not handle until all safety precautions have been read and understood. Contains Acetyl cedrene, Benzyl salicylate, Geranyl acetate, alphaiso-Methylionone",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
SP10108,Scent Perfique,Candy Cane,10% NH,,H412,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, Carvone, Eucalyptol, l-Menthone, laevo-Carvone",Harmful to aquatic life with long lasting effects.,
SP10109,Scent Perfique,Candy Floss,10% NH,,,Coumarin,,
SP10110,Scent Perfique,Captivate Intense,10% NH,Warning,H317,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl) ethanone, Acetyl cedrene; 1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl) ethanone, Acetyl cedrene) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains 1-(2,2,6Trimethylcyclohexyl)-3-hexanol, Linalool, alpha-Methyl-1,3-benzodioxole-5propionaldehyde, d-Limonene",May cause an allergic skin reaction.,GHS07
SP10111,Scent Perfique,Cardamom & Mimosa,10% NH,Warning,H317,"1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone; 1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains Benzyl salicylate, alpha-Methyl-1,3-benzodioxole-5propionaldehyde, alpha-iso-Methylionone",May cause an allergic skin reaction.,GHS07
SP10112,Scent Perfique,"Cardamom, Iris & Violet Drift Conc",10% NH,Warning,H317,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl) ethanone, Acetyl cedrene, Cinnamaldehyde; 1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl) ethanone, Acetyl cedrene, Cinnamaldehyde) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood",May cause an allergic skin reaction.,GHS07
SP10113,Scent Perfique,Carmina Conc,10% NH,Warning,"H317, H412","1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone; 1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone) Warning: May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects. Do not handle until all safety precautions have been read and understood. Contains 1-(2,2,6Trimethylcyclohexyl)-3-hexanol, Geraniol, alpha-iso-Methylionone, dl-Citronellol",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
SP10114,Scent Perfique,Carrot Blossom & Fennel,10% NH,Warning,"H317, H412","trans-Anethole; trans-Anethole) Warning: May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects. Do not handle until all safety precautions have been read and understood. Contains 1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, Estragole, Geraniol, d-Limonene",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
SP10115,Scent Perfique,Cassis Rose Conc,10% NH,,H412,"1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, 2,4-Dimethyl-3cyclohexen-1-carboxaldehyde, Benzyl salicylate, Geraniol, Linalool, d-Limonene, delta-1-(2,6,6Trimethyl-3-cyclohexen-1-yl)-2-buten-1-one, dlCitronellol",Harmful to aquatic life with long lasting effects.,
SP10116,Scent Perfique,Cedarwood & Saffron Conc,10% NH,,H412,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, 6,7-Dihydro1,1,2,3,3-pentamethyl-4(5H)-indanone, Linalool",Harmful to aquatic life with long lasting effects.,
SP10117,Scent Perfique,Chantilly,10% NH,,,Cinnamaldehyde,,
SP10118,Scent Perfique,Charisma Conc,10% NH,Warning,H317,"1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone; 1- (1,2,3,4,5,6,7,8-Octahydro-2,3,8,8tetramethyl-2-naphthalenyl)ethanone) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains Linalool, alphaMethyl-1,3-benzodioxole-5propionaldehyde, dl-Citronellol",May cause an allergic skin reaction.,GHS07
SP10119,Scent Perfique,Charmed,10% NH,Warning,"H317, H412","1-(1,2,3,4,5,6,7,8-Octahydro2,3,8,8-tetramethyl-2-naphthalenyl) ethanone; 1-(1,2,3,4,5,6,7,8-Octahydro2,3,8,8-tetramethyl-2-naphthalenyl) ethanone) Warning: May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects. Do not handle until all safety precautions have been read and understood. Contains Benzyl salicylate, Formaldehyde cyclododecyl ethyl acetal, Linalool, alpha-Hexylcinnamaldehyde, alpha-Methyl-1,3-benzodioxole-5propionaldehyde, d-Limonene, p-t-Butyl-alphamethylhydrocinnamic aldehyde",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
SP10120,Scent Perfique,Cheesecake Crunch,10% NH,,,,,
SP10121,Scent Perfique,Cheirosa 59,10% NH,,H412,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, 4-tertButylcyclohexyl acetate, Linalool, alpha-isoMethylionone",Harmful to aquatic life with long lasting effects.,
SP10122,Scent Perfique,Cherry & Dark Chocolate,10% NH,,H412,"1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8-tetramethyl-2naphthalenyl)ethanone, Ethyl methylphenylglycidate, Linalool",Harmful to aquatic life with long lasting effects.,
SP10123,Scent Perfique,Chi Essence,10% NH,Warning,H317,"4-tertButylcyclohexyl acetate, Linalool; 4-tertButylcyclohexyl acetate, Linalool) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains alpha-isoMethylionone",May cause an allergic skin reaction.,GHS07
SP10124,Scent Perfique,Chocolate Orange,10% NH,Warning,H317,"dLimonene; dLimonene) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains Citral, Linalool",May cause an allergic skin reaction.,GHS07
SP10125,Scent Perfique,Christmas Eve,10% NH,Warning,H317,"Citral, Linalool, d-Limonene; Citral, Linalool, d-Limonene) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains Geranyl acetate",May cause an allergic skin reaction.,GHS07
SP10126,Scent Perfique,Christmas Market,10% NH,Warning,H317,"Cinnamaldehyde; Cinnamaldehyde) Warning: May cause an allergic skin reaction. Do not handle until all safety precautions have been read and understood. Contains Coumarin, Eugenol, Geraniol, Linalool, alphaMethylcinnamaldehyde",May cause an allergic skin reaction.,GHS07
SP10127,Scent Perfique,Christmas Rose,10% NH,,"H412, P273, P501","d-Limonene, delta-1- (2,6,6-Trimethyl-3-cyclohexen-1-yl)-2-buten-1-one, dl-Citronellol",Harmful to aquatic life with long lasting effects.,
